nombre,cantidad,unidad_medida,stock_minimo
REGULADOR 1/4,1000,unidad,1
CINTA DOBLE A N 988 18 X 50,1000,unidad,1
S.W KIT PRIMER Y ENDURECEDOR POLI P-710,1000,unidad,1
LACA NITRO SEMI MATE NEGRO X 01,1000,unidad,1
THINNER HYDRA ORO X 4,1000,unidad,1
UNION DOBLE AJUSTE TUBO 8,1000,unidad,1
TUERCA AJUSTE TUBO 8 (X10),1000,unidad,1
BUJE DE REDUCCION (ACERO) 3/8 X 1/4,1000,unidad,1
"CONJUNTO FRENO CAMION 1/2 PA6 C/CONE.4,50MT",1000,unidad,1
VIROLA 6MM(X50),1000,unidad,1
VIROLA 8MM(X50),1000,unidad,1
Acortar cardan,1000,unidad,1
2 crucetas 5-160,1000,unidad,1
"Conjunto embrague, placa y disco sin rec de volante",1000,unidad,1
Junta seguro rodillo de direct,1000,unidad,1
reten,1000,unidad,1
bolillas de horquillas,1000,unidad,1
grapodina de embrague,1000,unidad,1
ruleman 403635,1000,unidad,1
ruleman 62,1000,unidad,1
ruleman 403637,1000,unidad,1
ruleman 403638,1000,unidad,1
"ACOPLE DNM 4"" ALUMINIO ( NACIONALES )",1000,unidad,1
"ACOPLE DNM 3"" ALUMINIO ( NACIONALES )",1000,unidad,1
"ACOPLE DNM 2 1/2"" ALUMINIO ( NACIONALES )",1000,unidad,1
"ACOPLE DTH 3"" ALUMINIO ( NACIONALES )",1000,unidad,1
"ACOPLE DCE 4"" ALUMINIO ( NACIONALES )",1000,unidad,1
"ACOPLE DCE 3"" ALUMINIO ( NACIONALES )",1000,unidad,1
"ACOPLE DCE 2 1/2"" ALUMINIO ( NACIONALES )",1000,unidad,1
"ACOPLE DCE 2"" ALUMINIO ( NACIONALES )",1000,unidad,1
Malla 15x15 h 6 de 2X5m,1000,unidad,1
Valv Mariposa Wafer  100 PAL,1000,unidad,1
TERMICA TRIPOLAR 25A STECK,1000,unidad,1
LLAVE ELIBET INVERSORA C/CAJA 32A COD.32302/0,1000,unidad,1
ADAPTADOR P/LAMPARA 50W,1000,unidad,1
FICHA STECK N-5276 32 Amp,1000,unidad,1
Chapa aluminio 1000 x 2000 x 2 mm espesor,1000,unidad,1
Valv Mariposa Wafer  150 PAL,1000,unidad,1
"CASQUETE TORIESFERICO 1750 6,3",1000,unidad,1
"Adap. Macho - Rosca Macho 4""",1000,unidad,1
"Adap. Macho - Rosca Macho 3""",1000,unidad,1
"Adap. Macho - Rosca Macho 2-1/2""",1000,unidad,1
"ADAP. Macho - Rosca Macho 2""",1000,unidad,1
"Tapa 3""",1000,unidad,1
"Cupla Hembra - Manguera 4""",1000,unidad,1
"Cupla Hembra - Manguera 2""",1000,unidad,1
Bolsas cal Cacique MAX 30KG,1000,unidad,1
BUJE 3 X 2 1/2 GALVANIZADO,1000,unidad,1
Alambre de fardo /por kg,1000,unidad,1
Mesa plato corrugada 40 ALT.,1000,unidad,1
Mesa plato corrugada 100 ALT.,1000,unidad,1
"RED CON SCH 40 6 X 4""",1000,unidad,1
"RED CON SCH 40 4 X 3""",1000,unidad,1
"RED CON SCH 40 4 X 2 1/2""",1000,unidad,1
"C.R.LARGO SCH 40 6""",1000,unidad,1
"C.R.LARGO 90"" SCH 40 3""",1000,unidad,1
"C.R.LARGO 90º SCH 40 2 1/2""",1000,unidad,1
"BUJE RED. GALVANIZADO 3"" X 2 1/2 DEMA",1000,unidad,1
DCOFQP T1890 L600 PAB0º GRASA TC PT ABS,1000,unidad,1
DCOFQP T1890 LA520 CSTD GRASA PT TA ABS,1000,unidad,1
6.35 X 1500 X 7000 (*),1000,unidad,1
3.20 X 1500 X 6000,1000,unidad,1
4.80 X 1500 X 6000,1000,unidad,1
1.60 X 1220 X 2440,1000,unidad,1
VALVULA DE RETENCION 1/4,1000,unidad,1
FONDO TORIESFERICO DIAM. 450 X 1/8,1000,unidad,1
ALBAMIX 4590020 CONV FDO EPO X 4L,1000,unidad,1
PLACA TEFLON PARA PLATO DE ENGANCHE JOST CON KIT DE INSTALACION,1000,unidad,1
RETEN 5432 DBH,1000,unidad,1
BR LASER TN 660/2320,1000,unidad,1
"BULON GRADO 5 UNC DORADO 5/8X1 1/2""",1000,unidad,1
"BULON GRADO 5 UNC DORADO 5/8X5""",1000,unidad,1
CEMENTO AVELLANEDA,1000,unidad,1
CAL HIDRAT EXTRA 25KG,1000,unidad,1
CAL CACIQUE MAX 30KG,1000,unidad,1
HIDRALIT,1000,unidad,1
CAL MILAGRO,1000,unidad,1
PEG IMPER BORGOÑA 30KG,1000,unidad,1
HIDROFUGO HOMERO X10 KG,1000,unidad,1
LADRILLO CORDOBA,1000,unidad,1
LADRILLO COMUN,1000,unidad,1
LADRILLO MAR DEL PLATA,1000,unidad,1
LADRILLO HUECO 8X8X33,1000,unidad,1
LADRILLO HUECO 12X18X33 (9auj.),1000,unidad,1
LADRILLO HUECO 18X18X33,1000,unidad,1
BLOQUE CEMENTO 13X19X39,1000,unidad,1
"HIERRO DEL 4,2",1000,unidad,1
HIERRO DEL 6,1000,unidad,1
HIERRO DEL 8,1000,unidad,1
HIERRO DEL 10,1000,unidad,1
HIERRO DEL 12,1000,unidad,1
KG ALAMBRE FARDO,1000,unidad,1
KG CLAVOS PUNTA PARIS,1000,unidad,1
Mts DE ARENA,1000,unidad,1
Mts DE PIEDRA,1000,unidad,1
Mts DE CASCOTE PICADO,1000,unidad,1
Mts DE GRANZA,1000,unidad,1
CHASIS DE TOSCA (8 Mts),1000,unidad,1
CONCHILLA (Mts),1000,unidad,1
YESO TUYANGO X 30 KG,1000,unidad,1
HORMIGON H21,1000,unidad,1
"VIGAS 4,20 mt",1000,unidad,1
LADRILLOS DE TERGOPOR,1000,unidad,1
"Malla 15x15 2X5m hierro 4,2",1000,unidad,1
"Malla 15x15 2X5m hierro 5,3",1000,unidad,1
601 x 10 GRS LOCTITE,1000,unidad,1
MECHA A/R EZETA 14.00mm,1000,unidad,1
TF DOBLE ZF 16s-151 NEUM MULT ( ARR: Z15 X AB: C/PL.),1000,unidad,1
EJE PROLONGADOR TF ZF 16s-151 (ZF 16s-2225),1000,unidad,1
TF FS 6306-A NEUM MULT C/P1 6406-B,1000,unidad,1
ACOPLE RAPIDO 1/4 S/PERNO RCA. H 1/4,1000,unidad,1
PERNO ENCHUFE 1/4 X MANG 3/8,1000,unidad,1
RACORD ACERO MANG 3/8 X 1/4M (X10),1000,unidad,1
PERNO ENCHUFE 1/4 X 1/4 MACHO (X10),1000,unidad,1
VALVULA RETENCION NEUM. 1/8,1000,unidad,1
VALVULA RETENCION NEUM. 1/4,1000,unidad,1
CODO 90° PLASTICO 6 X 1/8,1000,unidad,1
CODO 90° PLASTICO 8 X 1/8,1000,unidad,1
UN REFLECTIVO DOBLE,1000,unidad,1
MATAFUEGOS ABC X 10 KGS,1000,unidad,1
TF MB G3/60 NEUM MULT C/PLATO,1000,unidad,1
SOPORTE TF 1114 DOBLE CARD CT 1114 COMO CT,1000,unidad,1
CABLE TIPO TALLER 2X1 1.5MM,1000,unidad,1
FARECLA G3 WAX (EX CERA WAX TOP) X 0.500,1000,unidad,1
CETOL B/NATURAL X 04,1000,unidad,1
DISCO AA 050,1000,unidad,1
DISCO AA 120,1000,unidad,1
FONDO EPOXI GRIS ANTI. 8007 X 04,1000,unidad,1
CONVERTIDOR EPOXI 9020 X 1,1000,unidad,1
ESMALTE A POLIU NEGRO 0100 X 03,1000,unidad,1
ESMALTE A POLIU BERMELLON 0100 X03,1000,unidad,1
ESMALTE A POLIU BLANCO 0100 X 03,1000,unidad,1
ESMALTE A POLIU GRIS CHASIS 0100 X 03,1000,unidad,1
ESMALTE A POLIU ALUMINIO LLANTA 0100 X 03,1000,unidad,1
BUL NC-1010-5/16x18X 1 Zcj900,1000,unidad,1
TUERCA H° 5/16 nc18CAJA3000,1000,unidad,1
TOR C/TqeS/t 3/16X3/4 Est350,1000,unidad,1
MMA- 2520S CAMARA DE AIRE TUBULAR H. 390,1000,unidad,1
"CA. EST. CUAD. 40X40X3 ,2",1000,unidad,1
CA. EST. RECT. 40X30X2,1000,unidad,1
MANG 3/4 R2 1050 HG X HG 1.1/16 JIC,1000,unidad,1
MANG 3/4 R2 X 2060mm HG X HG 1.1/16 JIC,1000,unidad,1
MANG 3/4 R2 X 2740mm HG X HG 1.1/16 JIC,1000,unidad,1
CODO 90 JIC X NPT 1.1/16 X 3/4,1000,unidad,1
BUJE RED M X H 0 7/8,1000,unidad,1
"ACOPLE A PALANCA TIPO C 2.1/2""",1000,unidad,1
"RACORD FORJADO DE ACERO 2.1/2""",1000,unidad,1
GLASURIT PR.HS VOC GRIS 285-700 X 03,1000,unidad,1
GLASU CAT RAP 929-55(SOLO PRIM) X 0.500,1000,unidad,1
GLASURIT CAT.RAP.929-91 X 0.500,1000,unidad,1
ENVASE X4 (24),1000,unidad,1
TRIMAS REVEST TEXT NEGRO X 01,1000,unidad,1
TF FS 4205-A NEUM MULT C/PL,1000,unidad,1
CH/LC CC 6.35X1500X7000,1000,unidad,1
CH/LC CC 3.20X1500X6000,1000,unidad,1
CH/LC CC 4.80X1500X6000,1000,unidad,1
CH/LF CC 1.60X1220X2440,1000,unidad,1
TIRAS DE TUBO DE VIDRIO 0 32mm X 4mm ESPESOR X1000mm DE LARGO,1000,unidad,1
PLANCHUELAS 1X3 /8,1000,unidad,1
VARIOS CORTE PLANCHA 1/2,1000,unidad,1
TEE GALV 2 1/2 DEMA,1000,unidad,1
NIPLE GALV 1/4 X 10CM,1000,unidad,1
CODO GALV 1/4 90 HH DEMA,1000,unidad,1
CAÑO PN20 REDECO 20mm,1000,unidad,1
CODO 90 C/INSERT MACHO 20X 1 /2 REDECO,1000,unidad,1
BUJE RED PPP 3/4 X 1/2 IPS,1000,unidad,1
CODO FUSION FUSION 20mm 90 REDECO,1000,unidad,1
UDC ROSCA HEMBRA MET. 20 X 1/2 REDECO,1000,unidad,1
R.C.T. PPP 1/2 IPS,1000,unidad,1
CODO HH 1/2 X 90 PPP IPS,1000,unidad,1
VALVULA ESFERICA EVOLUTION 20,1000,unidad,1
JUNTA DE ASIENTO AP. CAPEA FLAPER FO20,1000,unidad,1
NUEVO PLAN 25 MB,1000,unidad,1
ABONO CORPORATIVO,1000,unidad,1
NEUM. MULT. C/P1 VW DELIVERY,1000,unidad,1
CORREA EVER WEAR A-027,1000,unidad,1
CORREA EVER WEAR A-028,1000,unidad,1
1319 MANCHON 85mm X 6 AGUJ.,1000,unidad,1
AFLOJA TODO 170X250 DIGOCOL,1000,unidad,1
BURLETE DE GOMA ESPONJA 15X50,1000,unidad,1
BURLETE DE GOMA ESPONJA 25X50,1000,unidad,1
CORREA EVER WEAR B-055,1000,unidad,1
CORREA EVER WEAR B-056,1000,unidad,1
MANGUERA AIRE-AGUA 19mm 300Lbrs.,1000,unidad,1
CORREA EVER WEAR B-045,1000,unidad,1
BURLETE DE GOMA ESPONJA 6X30,1000,unidad,1
PLANCHA GOMA EVA ESP 5mm,1000,unidad,1
PLANCHA GOMA EVA ESP 10mm,1000,unidad,1
SINTETICA 1 TELA 6mm GU,1000,unidad,1
CORREA EVER WEAR B-070,1000,unidad,1
CORREA EVER WEAR B-035,1000,unidad,1
22211 KMBC3W33,1000,unidad,1
SN-511,1000,unidad,1
H-311,1000,unidad,1
"MACHO ROSCA MACHO MANIJA BRONCE 2"" 1/2",1000,unidad,1
"TAPON 2"" 1/2",1000,unidad,1
LLAVE SALIDA,1000,unidad,1
"CAMACHO C/BASE 2"" 1/2",1000,unidad,1
CHAVETAS MEDIA LUNAS 1/8 X 5/8,1000,unidad,1
1209-K,1000,unidad,1
H-309,1000,unidad,1
SN-509,1000,unidad,1
POLEA 5 CAN 100mm DIAM,1000,unidad,1
POLEA 5 CAN 260mm DIAM,1000,unidad,1
PANTALLA DE POLICARBONATO 30CM,1000,unidad,1
"1mts CAÑO SICA DE 20"" PVC",1000,unidad,1
CURVA SICA DE 20 PVC,1000,unidad,1
CAJA EXULTT 10X10,1000,unidad,1
CONECTOR SICA DE 20 PVC,1000,unidad,1
CUPLA DE UNION 20 SICA,1000,unidad,1
1mts CABLE 1X1.5 mm,1000,unidad,1
1mts CABLE 1X2.5 mm,1000,unidad,1
"CONECTOR CURVO 90"" MACHO 1/2"" ESTANCO S/T F52",1000,unidad,1
"CONECTOR RECTO 1/2"" DAISA FT33",1000,unidad,1
TUERCA 1/2,1000,unidad,1
KIT DE TARUGOS C/TORNILLOS 6mm TASCA X 100 UNID,1000,unidad,1
GRAMPA SICA DE 20,1000,unidad,1
DIPROEL DILUY POLIURETANO X18L,1000,unidad,1
TUERCA ESPECIAL ROSCA CUAD. 3/4 4H 38X31 CIL,1000,unidad,1
BULON EXAGONAL A109 T Re 16 150 065,1000,unidad,1
TUERCA AUTOF ME HACER ToZa 12 15 0 C/ALA,1000,unidad,1
BULON EXAGONAL A109 T Re 16 150 075,1000,unidad,1
BULON EXAGONAL A8.8 Z Pd 3/4 10 H 155,1000,unidad,1
BULON EXAGONAL A8.8 Z Pd 3/4 10 H 165,1000,unidad,1
BULON EXAGONAL A8.8 Z Pd 3/4 11 H 175,1000,unidad,1
BULON EXAGONAL A8.8 Z Pd 3/4 12 H 200,1000,unidad,1
BULON EXAGONAL A8.8 Z Pd 3/4 13 H 215,1000,unidad,1
BULON EXAGONAL A8.8 Z Pd 3/4 14 H 225,1000,unidad,1
CONECTOR DE PVC 20 SICA,1000,unidad,1
MODULO DE COMBINACION JELUZ,1000,unidad,1
CAJA TABLEPLAS XCB-10/77,1000,unidad,1
BULON G5 HEX USS 7/8 X 3 /,1000,unidad,1
BULON G5 HEX USS 7/8 X 4 1/2 /,1000,unidad,1
TUERCA AUTOFRENANTE 7/8 9 USS,1000,unidad,1
MODULO TAPON CIEGO RICHI,1000,unidad,1
"CAÑO SICA DE 20"" PVC",1000,unidad,1
PLAFON ROKER R-216,1000,unidad,1
CABLE 1 X 2.5mm,1000,unidad,1
CAJA KALOP RECT EXTERIOR,1000,unidad,1
KIT DE TORNILLOS Y TARUGOS Nª6,1000,unidad,1
TERMICA BIPOLAR 16AMP STECK,1000,unidad,1
TERMICA BIPOLAR 6AMP STECK,1000,unidad,1
CAJA TABLEPLAST PF08S,1000,unidad,1
PAR DE BOTINES OMBU FRANCES C/P NEGRO,1000,unidad,1
MODULO DE TOMA JELUZ,1000,unidad,1
MODULO DE TOMA EXULT,1000,unidad,1
TAPAS JELUX,1000,unidad,1
ROLLO INOX 308 15KG,1000,unidad,1
PICOS 1.2,1000,unidad,1
ANILLO AISLANTE C70,1000,unidad,1
JUEGOS PLASMA C70 CORTOS,1000,unidad,1
FABRICAR CARDAN 720mm C/BALANCEO,1000,unidad,1
PIEZAS ESCUADRAS SEGÚN PLANO X 1/2,1000,unidad,1
BRIDA 0 183 0 100 X 3/8,1000,unidad,1
P BARRANDA CICLISTA PLASTICA SEMIACOPLAD,1000,unidad,1
BARAN CICLISTA SOLA Y BRUSA CHICA,1000,unidad,1
PROTECTOR TRAS PLAS 32/100,1000,unidad,1
R.C.T. GALV. 3/4 LATYN,1000,unidad,1
TEE GALV 3/8 DEMA,1000,unidad,1
"TE GALV 1"" LATYN",1000,unidad,1
"ADAPTADOR MF JIG 7/8 % MF CONI (25,00%)",1000,unidad,1
"JUEGO DE CODOS ALUMINIO (25,00%)",1000,unidad,1
NIPLE GALV  3/4 x 15cm,1000,unidad,1
"NIPLE GALV  1"" x 15cm",1000,unidad,1
NIPLE GALV 1 1/4 x 15cm,1000,unidad,1
"NIPLE GALV  2"" x 15cm",1000,unidad,1
"NIPLE GALV  2"" 1/2 x 15cm",1000,unidad,1
"NIPLE GALV  2"" x 25cm",1000,unidad,1
CURVA GALV 1/2 45 HH LATYN,1000,unidad,1
CURVA GALV 1 1/4 45 HH LATYN,1000,unidad,1
CURVA GALV 1 1/2 45o HH LATYN,1000,unidad,1
CURVA GALV 1 1/4 45 MH LATYN,1000,unidad,1
"CURVA GALV 2"" 45 MH LATYN",1000,unidad,1
CURVA GALV 2 1/2 45 MH DEMA,1000,unidad,1
"R.C.T GALV 2"" LATYN",1000,unidad,1
CODO GALV 1/4 90 MH DEMA,1000,unidad,1
"CODO GALC 2"" 90 MH LATYN",1000,unidad,1
CUPLA C/B GALV 1 1/4 LATYN,1000,unidad,1
CUPLA C/B GALV 1 1/2 LATYN,1000,unidad,1
CUPLA C/B GALV 2 1/2 DEMA,1000,unidad,1
"CUPLA C/B GALV 3"" DEMA",1000,unidad,1
TAPA GALV 1 1/4 H LATYN,1000,unidad,1
TAPA GALV 2 1/2 H DEMA,1000,unidad,1
NIPLE GALV 1 /2 X 15cm,1000,unidad,1
RESMITA A4 80GRS 6222/2 BOREAL,1000,unidad,1
80W90,1000,unidad,1
BULONES DE CARDAN MERCEDES,1000,unidad,1
MANIJA ACCESO MERCEDES BENZ,1000,unidad,1
PORTA LAMPARAS H1,1000,unidad,1
LAMPARA H1,1000,unidad,1
PITONES DE 10/2 C/T,1000,unidad,1
CABLE TIPO TALLER 4X4mm,1000,unidad,1
BOLSA DE PRECINTOS SYBYD ALT3,1000,unidad,1
BOLSA DE PRECINTOS SYBYD ALT4 NEGRO,1000,unidad,1
BOLSA DE PRECINTOS SYBYD ALT5 NEGRO,1000,unidad,1
RVM 1000 AH EB GA - IMP-VAC-PRE,1000,unidad,1
CABEZAL R1000 ATMOSF AH EJE INF GA,1000,unidad,1
PUNTO CAPSULADO,1000,unidad,1
VIDRIO REDONDO 12.5cm,1000,unidad,1
"VIDRIO 13,5 X 17,5cm",1000,unidad,1
DUR LADRILLO SAT CON PEL CERAM X C4,1000,unidad,1
H 307 MANGUITO,1000,unidad,1
1207 K ARB,1000,unidad,1
SN 507 SOPORTE,1000,unidad,1
SUPER LAVABLE NETCOLOR BLANCO X 10,1000,unidad,1
BULON G5 HEX USS 3/4X2/1/2,1000,unidad,1
TUERCA AUTOFRENANTE 3/4 10 USS,1000,unidad,1
"BRIDA Ø 130 Ø73 X 1/2"" EXCLUSA",1000,unidad,1
"DISCO Ø105 X 3/8"" EXCLUSA",1000,unidad,1
"BRIDA Ø170 Ø70 X 1/2""",1000,unidad,1
"DISCO Ø140 X 3/8"" EXCLUSA",1000,unidad,1
"PLACA 350 X 110 X 5/8"" CON 2 AGUJ",1000,unidad,1
"PLACA 300 X 110 X 5/8""",1000,unidad,1
"BRIDA Ø 135 Ø67 X 1/4""",1000,unidad,1
"TAPAS PORTAFILTRO X 3/8""",1000,unidad,1
"PIEZAS LAGRIMAS X 3/8""",1000,unidad,1
"BRIDA BRIDA Ø 135 Ø80 X 3/8""",1000,unidad,1
CHAV CUADRADA HACER 8 X 8 X 300,1000,unidad,1
SK-509 AL 2 ACOPLE,1000,unidad,1
ZOLDAR 20 TUBO,1000,unidad,1
TF ZF 16AS-2630TO NEUM.M. C/PL,1000,unidad,1
EJE PROLONG. TF ZF 16AS-2630 (16AS-2230),1000,unidad,1
CORREAS CP-62 CARLISLE,1000,unidad,1
REJILLA COCINA DOBLE SCHEZ,1000,unidad,1
TRAPO DE PISO ALPARGATA G,1000,unidad,1
SECADOR BLANCO DE 50cm,1000,unidad,1
QUITASARRO T-H X6 LTS,1000,unidad,1
GUANTES DE LATEX TALLE XL,1000,unidad,1
ESCOBILLON BARRENDERO CHICO,1000,unidad,1
CABO DE MADERA 150mt,1000,unidad,1
GUARDABARRO UNIVERSAL,1000,unidad,1
BURLETE ESPONJA 6 X 30mm,1000,unidad,1
BURLETE CABURE CAUCHO EPDM,1000,unidad,1
BOMBA 180 LTS PORTAVOLQUETES SIN VALVULA SIN LLAVE ( GIRO DERECHO),1000,unidad,1
MANGUITO ESTRIADO COMUN SIN CEMENTAR Z-15,1000,unidad,1
CARDAN 1085mm C/BALANCEO,1000,unidad,1
BALANCEO 2 CARDANES DE TOMA DE FUERZA,1000,unidad,1
TORNILLO ARBOL TRANSMIS,1000,unidad,1
MANCHON 170 X 25 ASPIRANTE ESPELENTE,1000,unidad,1
MANG 1/2 R2 X 6500mm HG 7/8 JIC X HG 1/2 AS/MACHO,1000,unidad,1
MANG 3/8 R2 X 8000mm HG X HG 7/8 JIC,1000,unidad,1
MANG 1/4 R2 X 15 MTS MG 1/4 GAS X MG 1/2 GAS,1000,unidad,1
ADAPTADOR CODO 90M X H 1/4,1000,unidad,1
ADAPTADOR 9-16 JIC X 1/2 NPT,1000,unidad,1
MANOMETRO C/GLICERINA 0-160 BAR,1000,unidad,1
ADAPTADOR JIC X NPT 7/8 X 3/8,1000,unidad,1
CODO 90 JIC X NPT 7/8 X 3/8,1000,unidad,1
CODO 90 DE BRONCE M X H R 1/4,1000,unidad,1
MANOMETRO DIAM 63 ROSCA INF 1/4 0-160 BAR,1000,unidad,1
FIBRON AMARILLO TINTE,1000,unidad,1
MANGUERA 3/4 R1 X 1300mm HG X MG 1.3/16,1000,unidad,1
MANGUERA 3/8 R1 X 1400mm HG X HG 7/8 JIC,1000,unidad,1
MANGUERA 1/2 R2 X 1000mm HG 7/8 JIC X HG 1.1/16 JIC,1000,unidad,1
MANGUERA 1/2 R2 X 1300mm HG X HG 1.1/16,1000,unidad,1
MANGUERA 3/8 R1 X 1000mm HG X HG 7/8 JIC,1000,unidad,1
MANGUERA 3/4 R2 X 1500mm HG X HG 1.1/16 JIC,1000,unidad,1
MANGUERA 3/8 R2 X 1500mm HG X HG 7/8 JIC,1000,unidad,1
MANG 1/2 R2 X 500mm HG X MF 7/8 JIC,1000,unidad,1
"MANG 1"" R4 X 1500mm",1000,unidad,1
ADAPTADOR JIC X NPT 1.1/16 X 1/2,1000,unidad,1
ABRAZADERA DE BAJA PRESION,1000,unidad,1
BUJE DE REDUCCION DE BRONCE  M X H T1/4 X R 1/8,1000,unidad,1
CONECT AUTOMAT TEE ROSCA CENTRAL T6 X R1/8,1000,unidad,1
ADAPTADOR JIC X NPT 7/8 X 3/4,1000,unidad,1
CUPLA DE 75 X 250mm,1000,unidad,1
ABRAZADERAS REFORZADAS AB-112,1000,unidad,1
TF FS 6306-A NEUM MULT C/P1,1000,unidad,1
TF FS 6306-A NEUM MULT C/PL (6406-b),1000,unidad,1
EJE PROLONGADO TF ZF 16AS-2630 TF 1344 (16AS-2230),1000,unidad,1
LLAVES ALLEN DE 4mm,1000,unidad,1
BROCA SDS PLUS ø 8 X350,1000,unidad,1
RET 8347 LX DBH,1000,unidad,1
2. 117 O'RING,1000,unidad,1
"6,50-10 WEST LAKE SERIE 0304 OCA",1000,unidad,1
"BROCA mil g8 hex mb p1,50 12 x 30",1000,unidad,1
CODOS P/SOLD 76 X 1.5 AISI 304,1000,unidad,1
"MANGUERA MARCA INDUSTRIAS DICA MODELO DICAFLEX GG ø 4"" LARGO 3000mm EXTREMOS PRENSADOS EN ACERO CARBONO MF X MF ø 4"" BSPT",1000,unidad,1
"ACOPLE DCH 4"" ALUMINIO ( NAC )",1000,unidad,1
ACOPLE DCH 2 1/2 ALUMINIO ( NAC ),1000,unidad,1
"TYROLIT DISCO SENSITIVO 350X2 5X25,4",1000,unidad,1
"3141-10257 CCC CON COSTURA 304 31.75 X 1,20 PE ""L""",1000,unidad,1
"3141-10207 CC CON COSTURA 304 25,40 X 1,50 PE ""L""",1000,unidad,1
"3141-10257 CCC CON COSTURA 304 31,75 X 1,20 PE L""",1000,unidad,1
"3141-10257 CCC CON COSTURA 305 25,40 X 1,50 PE L""",1000,unidad,1
CORREA EVER WEAR A-042,1000,unidad,1
CAÑO DE 60 X 3mm CILINDRADO SEGÚN PLANTILLA,1000,unidad,1
CUERDA VITON DIAM 5mm,1000,unidad,1
CH/LC CC 6.35X1500X6000,1000,unidad,1
"ACOPLE DNH 2 1/2"" ALUMINIO",1000,unidad,1
WURTH BONDER 20g,1000,unidad,1
CINTA DE ENMASCARAR 18mm X 50m,1000,unidad,1
"REPARACION DE CAJA DE TRANF Nº1726 CAMBIO DE CUERPO Nª1726 CORONA N°4100 PIÑON N°4102 RETENES ORING DESARME, ARMADO , PRUEBA DE BANCO 1621",1000,unidad,1
MANG 3/8 R1 X 2040mm HG X HG 9/16 AS/T,1000,unidad,1
S W KIT PRIMER Y ENDURECEDOR POLI P-710,1000,unidad,1
S W SELLADOR PARA CORRECTORES X 0.200 (77029),1000,unidad,1
LIJA AL AGUA AA 1200,1000,unidad,1
THINNER HYDRA ORO X 18,1000,unidad,1
SW KIT PRIMER Y ENDURECEDOR POLI P-710,1000,unidad,1
GLASURIT COLOR 55X 1L,1000,unidad,1
ENVASE X 4,1000,unidad,1
SW BARNIZ ALT SOLIDO 8937 X 05,1000,unidad,1
"SW ENDURECEDOR RAPIDO 066 X 0,834",1000,unidad,1
S.W OPEX ENDURECEDOR P/PRIMER X 0.100,1000,unidad,1
S.W OPEX PRIMER GRIS X 0.800,1000,unidad,1
ENVASE X 4 (24),1000,unidad,1
GLASURIT COLOR 55 X 1L,1000,unidad,1
"22ø100 R 1/2"" NPT 4 BAR/PSI",1000,unidad,1
"22ø100 R 1/2""NPT -76 CM/HG",1000,unidad,1
CERTIFICADO CALIBRACION CLASE 1.6%,1000,unidad,1
BUJE 63 X 51 GALVANIZADO,1000,unidad,1
CODO MH 6 GALVANIZADO,1000,unidad,1
MANGUITO H 19 POLIETIL,1000,unidad,1
MANGUITO MACHO 19 X ROSCA 13 POLIETILENO,1000,unidad,1
JGO TUBOS X 24PZ (1/2) 10-32mm,1000,unidad,1
SPOT DE 1 LUZ CON CAPUCHON DE CHAPA,1000,unidad,1
"22∅63 R 1/4""NPT - 1 BAR/-76 CM/HG",1000,unidad,1
ADAPTADOR C45 M-H 1/4 ALTA,1000,unidad,1
CUPLA 1/4 ALTA,1000,unidad,1
2 CAÑOS AISI 304 CURVADOS SEGÚN PLANTILLA,1000,unidad,1
SELLADOR H3 2S CC SALADILLO,1000,unidad,1
BUJE RED GALV 2 1/2 DEMA,1000,unidad,1
ESMALTE A POLIU TURQUESA 0100 X 03,1000,unidad,1
TANQUE REMOLQUE CON SOPORTE,1000,unidad,1
DELANTAL CUERO 60X90 CENTIMETROS,1000,unidad,1
MANGA CUERO,1000,unidad,1
POLAINA CUERO,1000,unidad,1
"MECHA ACERO RAPIDO EZETA 5,25mm",1000,unidad,1

