nombre,cantidad,unidad_medida,stock_minimo
TUBO DE PVC FOTIFLEX SEMI - CELULAR 3.2 40 X 3.2 X 4 MT J/P BLANCO 0 40,1000,unidad,1
REDUCCION CONCENTRICA 0 63-40,1000,unidad,1
SOMBRERETE 0 63,1000,unidad,1
CODO 0 40 X 90` H-H,1000,unidad,1
TUBO 110 X 4.00,1000,unidad,1
CODO A 45` H-H 110MM,1000,unidad,1
APORTE 308 1 6,1000,unidad,1
EQ HID BATEA SIN INSTALACION SIN TOMA DE FUERZA PARA CAMION MB AXOR 2544 CAJA G 281-12,1000,unidad,1
"ACOPLE 1"" SERIE E BATEA",1000,unidad,1
"BUJE RED 1"" X 3/4",1000,unidad,1
TAPA ROSCA 2` AISI 304,1000,unidad,1
RESORTE SOSTEN MANGUERA LARGO P SEMI RR372G,1000,unidad,1
CORREA EVER WEAR B/048,1000,unidad,1
CRISTALIND 32 X 38,1000,unidad,1
CORREA EVER WEAR B 089,1000,unidad,1
PANTALON OMBU AZULINO BEIGE BLANCO 38/60,1000,unidad,1
ABRAZADERA TIPO AMERICANA 100/115 ART 3010,1000,unidad,1
SUNCHO PARA TANQUE DE COMBUSTIBLE 1279 JOCAR,1000,unidad,1
TF MB G281 12 NEUM MULT Z15,1000,unidad,1
EJE PROLONGADOR MB G2 81 C / PLACLARGO 222MM,1000,unidad,1
PEG IMPER PERFECTO,1000,unidad,1
ESMALTE A POLIU NEGRO SAT 0100 X 03,1000,unidad,1
PALA MOISES PALEAR,1000,unidad,1
"MANG ASP EXP 1"" X 250 MT",1000,unidad,1
CODO GALV 3/4 90 HH LATYN,1000,unidad,1
NIPLE GALV 3/4 X 15 CM,1000,unidad,1
"CODO GALV 2"" 90 HH LATYN",1000,unidad,1
"CODO GALV 1""90 MH LATYN",1000,unidad,1
FONDO EPOXI GRIS ANTI 8007 X 04,1000,unidad,1
RET 9295LX DBH IND ARG,1000,unidad,1
RET 5957MZ DBH,1000,unidad,1
RET 6876 LX,1000,unidad,1
2 - 117 O RING IND ARG,1000,unidad,1
2- 124 O RING IND ARG,1000,unidad,1
RET 6173 LX DBH IND ARG,1000,unidad,1
6005-2RS1 SKF IND ARG,1000,unidad,1
6 FICHA 2 X 16 KALOP,1000,unidad,1
10 ROLLO DE CINTA AISLADORA 20 MTS TEMFLEX,1000,unidad,1
BOLSA DE PRECINTOS SYBYD M ALT 2,1000,unidad,1
BOLSA DE PRESINTOS SYBYD ALT 5 NEGRO,1000,unidad,1
POLEA 4B-160,1000,unidad,1
"CAÑO N L 1""(33,7) X 3.2MM",1000,unidad,1
BOQUILLA SOPLETE 7/10,1000,unidad,1
CONECTOR RECTO DAISA 3/4 FT 33,1000,unidad,1
CANO FLEXITEC DE 1/2 CONDUIT,1000,unidad,1
CAJA TABLEPAST XCB 13/87,1000,unidad,1
ROLLO DE CINTA AISLADORA 20 MTS TEMFLEX,1000,unidad,1
TERMINAL DE COBRE 1240,1000,unidad,1
ESMALTE A POLIU NEGRO SAT,1000,unidad,1
"INTERSEAL 670 HS GRIS PRIMER: KIT (A+B) X 3,31",1000,unidad,1
KIT PARCHE X 1000,1000,unidad,1
PINCEL SERIE L-J N 07,1000,unidad,1
MATAFUEGOS ABC 10KG,1000,unidad,1
MANG 3/8 R2 X 2000MM HG 1/2 BSP X MG C/90 3/8,1000,unidad,1
MANG 3/8 R2 X 1200MM MG C/90 3/8 X MG 3/8 NPT,1000,unidad,1
ADAPTADOR C/90 M 3/8 NPT X MF 3/4 JIC,1000,unidad,1
ESTRIBO INFERIOR DER- MB AXOR,1000,unidad,1
PISADERA INFERIOR - MB AXOR,1000,unidad,1
INSPECCION VEHICULAR VERIGICACION COMPLETA (FAS DOMINIO - EZJ277,1000,unidad,1
PASTINA WEBER CLASSIC TERRACOTA X 2KG,1000,unidad,1
"C.R. LARGO 90"" SCH 40 3""",1000,unidad,1
TANQUE DE AIRE 75 L CON SOPORTE,1000,unidad,1
CAMARA DE AIRE TUBULAR H 390,1000,unidad,1
ARANDELAS DE ALUMINIO,1000,unidad,1
GUANTE JERSEY MOTEADO GUA,1000,unidad,1
CORREA EVER WEAR B/046,1000,unidad,1
BURLETE DE GOMA ESPONJA 30X40,1000,unidad,1
BURLETE DE GOMA ESPONJA 10X40,1000,unidad,1
PERNO 32MM X 280MM,1000,unidad,1
TURCA PULG AUTO 1.1/4 PASO FINO,1000,unidad,1
"CHA ACAN GALV 0,40 / PROC 44 6500X10",1000,unidad,1
AMORT HERM/MALD/PENT/RAMDPM EJE LEV COD 87001 OEM,1000,unidad,1
TORTUGA FUND 1 7/8,1000,unidad,1
UNI CORREA B 72 OPTIBELT,1000,unidad,1
"PLANCHUELA 304 63,0 X 5,0 X MT",1000,unidad,1
"BULON 3/4"" X 11 1/2 10H G8",1000,unidad,1
LIJA AL AGUA AA 80,1000,unidad,1
ACARREO GASEOSO (21%),1000,unidad,1
BOMBA DE VACIO MODELO S 90,1000,unidad,1
CANO CORRUGADO DE 1/2 FLEXITEC,1000,unidad,1
"PERMA WHITE INT SAT ZINSSER X 3,78",1000,unidad,1
ALBALATEX INTERIORES BCO X 04,1000,unidad,1
RODILLO EL GALGO ANTIGOTA X 22,1000,unidad,1
PINCEL SERIE 1980 N 15,1000,unidad,1
"ACOPLE DCM 4"" ALUMINIO",1000,unidad,1
22209 EKCW33,1000,unidad,1
"ACOPLE DE ALUMINIO MODELO DCE (CUEROI 0 4"") A ESPIGA DE 0 2 1/2""",1000,unidad,1
BIBLIOR A4 L7CM CART GRIS EIFFEL,1000,unidad,1
BIBLIOR OF L7CM CART GRIS EIFFEL,1000,unidad,1
TALON REC NUM DUPL GDE *1825* HU,1000,unidad,1
CUAD A4 ESP TF = 84 HJ AVON,1000,unidad,1
PH LASER 35/36/78/85A FULL,1000,unidad,1
BR LASER TN 660/2320 TN 2370 I,1000,unidad,1
CORRECT PEN P/M 7MIL PAPER MATE,1000,unidad,1
LIJA AL AGUA A 240,1000,unidad,1
LIJA AL AGUA A A 320,1000,unidad,1
MMB PASTA P/PULIR COLORIN FINA X 01,1000,unidad,1
CORREA B123 GATES,1000,unidad,1
ZEOVAR MASILLA FORMULA A POL X 4,1000,unidad,1
PATA DE APOYO CON MANIJA LARGA L 1280MM JOST,1000,unidad,1
PAQUETE ELASTICO 10 HOJAS MH TRAS ASICHA,1000,unidad,1
"DCOPQP T1890 D133 P22 L620 PAO"" ABS RAUT",1000,unidad,1
"KIT SENSOR VELOC ( SENSOR - BUJE - GRASA ) 0,4M 441 032 9212",1000,unidad,1
VALVULAS TIPO SCHARADER P/RUEDA,1000,unidad,1
"VAL ESF PT BRONCE CROMADO PTFE 3/4""",1000,unidad,1
"VALV ESF LATON PASO TOTAL 4""",1000,unidad,1
POLEA FUND 4 8 160,1000,unidad,1
MANGUERA DE INTERCOOLER MB,1000,unidad,1
ABRASADERAS DE INTERCOOLER,1000,unidad,1
CORREA EVER WEAR B-062,1000,unidad,1
ABRAZADERAS TIPO AMERICANA 90/105 ART 3009,1000,unidad,1
VALVULA RELAY TIPO BENDIX R-12 3/4 NPT,1000,unidad,1
BOTIN FRANCES C/P OMBU N~38/47,1000,unidad,1
BULON / REDONDA /C/C SIN TUERCA 6X25,1000,unidad,1
"BUJE ""H""",1000,unidad,1
ARANDELA AXIAL,1000,unidad,1
PERNO PIVOT 1 1/4 X 11 12H,1000,unidad,1
TUERCA 1 1/4 SAE AUTOPERFORANTE,1000,unidad,1
AMORTIGUADOR (72076)*9473/4),1000,unidad,1
AMORTIGUADOR ESTABILIZADOR (FR98041)(S9482/6N),1000,unidad,1
MACHOS EN PULGADAS CONO 2 Y 3 1/4 W,1000,unidad,1
"MECHA A/R EZETA 5,00MM",1000,unidad,1
"MECHA A/R EZETA 5,25MM",1000,unidad,1
BULONES 3/4 AUTOFRENANTE,1000,unidad,1
"CASQUETE TORIESFERICO 2100 6,3",1000,unidad,1
"CASQUETE TORIESFERICO 1900 6,3",1000,unidad,1
PLANCHUELAS 1.1 / 2X1/4,1000,unidad,1
BURLETE ESPONJA 6X 30MM,1000,unidad,1
BURLETE ESPONJA 8X80MM,1000,unidad,1
BURLETE ESPONJA 15 X 30MM,1000,unidad,1
BURLETE ESPONJA 40 X 50MM,1000,unidad,1
"ARANDELA PLANA H` GALV AZUL 1/2""",1000,unidad,1
TUERCA EXAGONAL LIVIANA UNC GALV AZUK,1000,unidad,1
"TUERCA AUTOFRENANTE 1/2""",1000,unidad,1
"BULON GRADO 5 UNC DORADO 1/2 X 2""",1000,unidad,1
TRAILER CONTROL MODULE,1000,unidad,1
LAMPARA 12 W FRIAS ALIC,1000,unidad,1
ROLLO DE SPAGUTTI TERMOCONTRAIBLE 3.2A 1.8 TACSA,1000,unidad,1
CAJA TABLEPLAST DE PASE XCB 12/37,1000,unidad,1
CONECTOR RECTO FT-32,1000,unidad,1
TUERDA 1/2,1000,unidad,1
CABLE TIPO TALLER 5X1 MM,1000,unidad,1
MODULO JELUZ COMBINACION,1000,unidad,1
CAJA TABLEPLAST P/TERMICAS PF-04E,1000,unidad,1
CABLE 1X2.5 MM,1000,unidad,1
CABLE 1X1.5 MM,1000,unidad,1
TANQUE DE AGUA 25L NEGRO C/JABONERA,1000,unidad,1
ROLLO CINTA BLANCA MARCA 3M,1000,unidad,1
ROLLO CINTA AMARILLA MARCA 3M,1000,unidad,1
ROLLO CINTA ROJA MARCA 3M,1000,unidad,1
"CHAPA 430 1,50 1250 X 2500 VY C1 A",1000,unidad,1
"BULON 3/4"" X 4 1/2"" USS G5",1000,unidad,1
BULON 3/4 X 9 1/2 10 G8,1000,unidad,1
BALLESTA,1000,unidad,1
"BOMBA DE VACIO , MODELO S-90 N` DE SERIE 9487",1000,unidad,1
"CH/LC CC 6,35 X 1500X7000 *",1000,unidad,1
"CH/LC CC 3,20X1500X6000",1000,unidad,1
"CH/LC CC 4,80X1500X6000",1000,unidad,1
PRENSADO DE TERMINAL HG 3/4 JIC PIM 3/8,1000,unidad,1
ALBAMIX 4590020 CONV FDO EPOX800,1000,unidad,1
ALBAMIX 4570100 ESM POLIURETANO NARANJA 03 X4L,1000,unidad,1
ALBAMIX 4570100 ESM POLIURETANO G LLANATA XL,1000,unidad,1
ALBAMIX 4570100 ESM POLIURETANO G CHSASIS XL,1000,unidad,1
ALBAMIX 4570100 ESM POLIURETANO NEGRO X4L,1000,unidad,1
ZEOCAR MASILLA POLIESTER X4K,1000,unidad,1
RAPIFIX 540 PAPEL 2` MM,1000,unidad,1
CERTIFICACION DE CISTERNA - ELGURL,1000,unidad,1
KGS DE CHAPA ACERO INOXIDABLE RAYADA,1000,unidad,1
"BUJE TENSOR 1"" X 47 X 78 MM 2046 302104",1000,unidad,1
"PERNO TENSOR 1"" X 17 MM 3935",1000,unidad,1
BALANCIN DE CHAPA MONT ELAST 75MM 199,1000,unidad,1
BUJE BAL 140MM CON TUERCA BAJA MONT,1000,unidad,1
PERNO BAL 140MM CON TUERCA BAJA MONT,1000,unidad,1
FARO BAIML 1037 REDONDO UNIVERSAL CON RETROREFLECTOR ROJO,1000,unidad,1
FARO BAIML 1037 REDONDO UNIVERSAL CON RETROREFLECTOR CRISTAL,1000,unidad,1
"FARO REDONDO ELECTR DIAM 4"" 27 LEDS ROJO -POS CRISRAL-GIRO-BIVOLTAJE",1000,unidad,1
FARO REDONDO ELECTRO DIAM 27 LEDS ROJO -POS CRISRAL -RETROCESO -BIVOLTAJE,1000,unidad,1
"FARO BAIML 301OE OVAL 6"" 25 LEDS AMBAR BIPOLAR BIVOLTAJE",1000,unidad,1
"FARO BAIML 301OE OVAL 6"" 25 LEDS ROJO BIPOLAR BIVOLTAJE",1000,unidad,1
"FARO BAIML 3030R 4 LEDS REDONDO 2"" 12/24V ROJO",1000,unidad,1
FARO BAIML 3020E OVAL 6` 25 LEDS AMBAR SECUENCIAL BIVOLTAJE,1000,unidad,1
DIREC 138 PARA 15` CON LIMIT.F.,1000,unidad,1
SUSP 386 16` C/L PL VINC LIMUP/ DOWN Y F L11,1000,unidad,1
SUSP 386 6` S/L PL VINC LIMUP/DOWN Y F L11,1000,unidad,1
CAJA NEUMATICA STF + REG 24 VCC,1000,unidad,1
FUELLE 20.2 337 -64552,1000,unidad,1
ALLEN TELLEP C/BOTON 10X40,1000,unidad,1
"TUERCA AUTOFRENANTE MA-MB BAJAS 10 P 1,50 X UNIDAD",1000,unidad,1
PELLA-6 23067 UNION DOBLE TUBO 6,1000,unidad,1
PELLA-22800 FRENO - CONEK - UNION TUBO 04,1000,unidad,1
CALCO VEL MAZ 80/90 REFLECT GRADO DIAM M,1000,unidad,1
2 PORTA LAMPARA LED 1P P/FARO TRASERO,1000,unidad,1
MG- GAM 1917A BULON PARANTE ROSCA CUADRADA 7/8 X,1000,unidad,1
FARO UNIVERSAL REDONDO BAIML 1037,1000,unidad,1
100MTS CABLE TIPO TALLER 5X1 MM,1000,unidad,1
100MTS CABLE TIPO TALLER 7X1MM,1000,unidad,1
BUJE BAL POLIPROPENO CORTO MONT 85MM,1000,unidad,1
PERNO BAL 200MM CON TUERCA ALTA MONT,1000,unidad,1
TETON REPARACION 90X58X3/4 MANOTA DE CHAPA MONT,1000,unidad,1
FARO RED ELECT ROJO BIPOLAR BAIMIL 3000E 39 LED,1000,unidad,1
PALA ANCHA MOISES PLASTICO,1000,unidad,1
BUJE TENSOR SALTO 7/8` X 47X93\,1000,unidad,1
PERNO BALANCIN SALTO PISTA 201MM,1000,unidad,1
TUERCA P/PERNO DE BALANCIN,1000,unidad,1
LUMINARIA UFO 100 INTERELC,1000,unidad,1
CA;O SICA DE 20` PVC,1000,unidad,1
TUBO LED 48W ALIC,1000,unidad,1
"LISTON LED 2,40",1000,unidad,1
RODILLO SIMIL LANA,1000,unidad,1
ESPATULA CHAYTO,1000,unidad,1
CINTA ENMASCARAR MM,1000,unidad,1
KIT EBS 4S3M SEMI HA GEN3,1000,unidad,1
SOV CABLE VERDE 5MTS,1000,unidad,1
SENSOR ABS 90` MT + CLIP,1000,unidad,1
KIT CONEX TRCM EBS SUSP NEU,1000,unidad,1
KIT VALV NIVELADORA COMPLETA,1000,unidad,1
KIT DE CONEXIONES NIVEL SUSP,1000,unidad,1
KIT LEVANTA EJES,1000,unidad,1
VALVULA2/2 VIAS BLOQUE 3` EJE,1000,unidad,1
KIT PARA 2/2 V PREMIUM,1000,unidad,1
KIT EBS PARA EJE 21,1000,unidad,1
"COLAS + VALVE, PUERTO 8MM",1000,unidad,1
CABLE ILAS BAYONETA 5MTS,1000,unidad,1
PULMON DE DELANTERO 30` MM R6,1000,unidad,1
KIT DE CONEXIONES P/FUELLES DE SUSP,1000,unidad,1
KIT CONEXIONES PULMON X EJE,1000,unidad,1
TANQUE AIRE 115L C/SOPORTE,1000,unidad,1
KIT A/A U-TBA D EUROBRAKE,1000,unidad,1
AJUST AUTOM U-TBA 28D,1000,unidad,1
PUNTO FIJO U-TAB IZQ,1000,unidad,1
TUBO POLIAMIDA 12X9 NEGRO,1000,unidad,1
TUBO POLIAMIDA 16X12 NEGRO,1000,unidad,1
TUBO POLIAMIDA 8X6 NEGRO,1000,unidad,1
KIT U-ABS 4S2M,1000,unidad,1
MODULADOR U-ABS 4S-2M,1000,unidad,1
KIT CONEX MODULADORA ABS 3T,1000,unidad,1
KIT CONEX DESC RAP 2 VIA FORD,1000,unidad,1
PICOS M6,1000,unidad,1
TOBERAS 250MB,1000,unidad,1
TUGSTENOS 2.4,1000,unidad,1
ENVASE X 4 -24-,1000,unidad,1
S.W BARNIZ 7501 ALT. CONS 1K X 3600,1000,unidad,1
DILUYENTE 600/MASTER X18,1000,unidad,1
ALBERTI -CAT . SI900098732658-HP,1000,unidad,1
AVELLANEDA -CAT. SI900098732658-HN,1000,unidad,1
DELLPIANE 2-CAT.2 SI900065540529-HN,1000,unidad,1
DELLPIANE 2-CAT.2 SI900065540529-HP,1000,unidad,1
DELLPIANE 2-CAT.2 SI900098732658-HP,1000,unidad,1
DELLPIANE 1-CAT.2 SI900098732658-HP,1000,unidad,1
AJUSTE CONTRIBUCION ESPECIAL FERROVIARIA,1000,unidad,1
CORREAS BX-36,1000,unidad,1
1207K URB,1000,unidad,1
307 MANGUITO,1000,unidad,1
BOMBA PRESURIZADA,1000,unidad,1
LAMPARA DE 13,1000,unidad,1
DLEXIBLES 3/4 X 35,1000,unidad,1
CUPLA DE 3/4,1000,unidad,1
UNION DOBLE 3/4,1000,unidad,1
NIPLE 3/4 6CM,1000,unidad,1
TORNILLOS 6X 1/2,1000,unidad,1
ESMALTE A POLIU MARFIL 0100 X03,1000,unidad,1
TF F6 66-A NEUM MULT C/PL,1000,unidad,1
TF ESO 66A NEUM MULT C/PL VW DELIVERY,1000,unidad,1
ESPARRAGOS 3/4 X 450 C/TUERCAS,1000,unidad,1
ACEITE 80W90,1000,unidad,1
CORREA EVER WEAR B-61,1000,unidad,1
DPI 58557-A/24,1000,unidad,1
TOMA MACHO POLOS PLASTIC,1000,unidad,1
"CA EST RED 1.1/4X2,5",1000,unidad,1
TUBOS USO MECANICO 11/4,1000,unidad,1
CONJUNTO PERNO REY 2` JOST,1000,unidad,1
TENSOR REGULABLE 400/500 ALT NC,1000,unidad,1
PLAQUETA INFERIOR ELASTICO DE CHAPA -BANANITA ALT NAC,1000,unidad,1
PLAQUETA INFERIOR ELASTICO DE FUNDICION -BANANITA ALT NAC,1000,unidad,1
PLAQUETA SUPERIOR ELASTICO 75MM DE FUNDIC-MEDIA CANA ALT NAC,1000,unidad,1
BULON PARLANTE ROSCA CUADRADA 7/8 X 2,1000,unidad,1
PORTA LAMPARA LED 2P POSICION -STOP,1000,unidad,1
ESMALTE A POLIU ROJO LONGCHAMPS 0100 X03,1000,unidad,1
ESMALTE A POLIU NEGRO SAT 0100 X03,1000,unidad,1
PLUS EMALTE GRIS HIELO X 1 ELIM,1000,unidad,1
PLUS PU ANTIGRAFITTI TRANSP X1,1000,unidad,1
SERVICIO DE COLORIMETRIA,1000,unidad,1
ALBALUX AMARILLO,1000,unidad,1
RODILLO MINI POLIESTER,1000,unidad,1
MANGUITO,1000,unidad,1
DPI /,1000,unidad,1
O`RING,1000,unidad,1
SILOC SP TRANS X 280G,1000,unidad,1
CARROCERIAS X 210G,1000,unidad,1
CIANO CM1 X 20G,1000,unidad,1
22209 EKC 3W33,1000,unidad,1
IMO CLASE 3,1000,unidad,1
"BULON PULIDO UNC GALV AZUL 5/16X1""",1000,unidad,1
TUERCA AUTOFRENANTE 5/16| GALV AZUL,1000,unidad,1
"BULON GRADO5 UNC DORADO 3/8X1 1/2""",1000,unidad,1
"TUERCA AUTOFRENANTE 3/8"" GALV AZUL",1000,unidad,1
"ARANDELA PLANA H` GALV AZUL 3/8""",1000,unidad,1
CORREA EVER WEAR B-069,1000,unidad,1
CORREA EVER WEAR B-092,1000,unidad,1
CORREA EVER WEAR B-040,1000,unidad,1
BOTIN COBALTO,1000,unidad,1
CONEX ACERO AJUSTE C/GUIA TU 1/2 X1/4M,1000,unidad,1
ANTIADHERENTE EN PASTA,1000,unidad,1
TORCHA TIG REPARADA,1000,unidad,1
TORCHA MIG REPARADA,1000,unidad,1
SIRGA METALICAS 5 MTS,1000,unidad,1
TF FS 6306 -A NEUM.MULT C/PL,1000,unidad,1
TF MB G NEUM.MULT C/PL,1000,unidad,1
EJE PROLONGADOR MB G221 C/PLAC 221MM,1000,unidad,1
TF DOBLE ZF 16S-1650 NEUM MULT,1000,unidad,1
TAPON ACERO 1/8NPT,1000,unidad,1
TAPON ACERO 1/4 NPT,1000,unidad,1
CUPLA ACERO 1/4 }X10,1000,unidad,1
BUJE DE REDUCCION ACERO M-H 3/4 X1/4,1000,unidad,1
BUJE DE REDUCCION ACERO M-H 1/2 X 3/8,1000,unidad,1
"BUJE DE REDUCCION ACERO ,M-H 3/8 X1/4",1000,unidad,1
BUJE DE REDUCCION ACERO M-H 1/4 X 1/8,1000,unidad,1
UNION DOBLE RECTA PLASTICA 12MM,1000,unidad,1
CONECTOR RECTO PLASTICO 6MM X 1/4M,1000,unidad,1
CODO 90` PLASTICO 6X1/4,1000,unidad,1
RACORD ACERO MANG 3/8 X 1/4M}X10,1000,unidad,1
UNION DOBLE ACERO MANG 3/8,1000,unidad,1
ACOPLE RAP 1/4 X /4H ACERO,1000,unidad,1
PERNO ENCHUFE 1/4 X 3/8 MANG ACERO,1000,unidad,1
ALEMITES RECTOS 1/8 GAS,1000,unidad,1
ALEMITES RECTOS 1/4 GAS,1000,unidad,1
ALEMITES CODO 45 1/8 GAS,1000,unidad,1
ALEMITES CODO 45 1/4 GAS,1000,unidad,1
ALEMITES RECTOS 6X 1MM,1000,unidad,1
BOBINA 24 V .DC,1000,unidad,1
CABLE 1X1.5MM,1000,unidad,1
CABLE 1X2.5MM,1000,unidad,1
JUEGO DE AROS Y JUNTAS PARA COMPRESOR 50L,1000,unidad,1
REDONDEO,1000,unidad,1
"ACOPLE PORTA PICO MANGUERA 1""",1000,unidad,1
O'RING,1000,unidad,1
"C R LARGO 90`SCH 40 3""",1000,unidad,1
PORTE FAROL VIRAJE AMPLIO,1000,unidad,1
PICO DE WIDIA DE ARENADORA MARSIGLIONE DE 5 MM,1000,unidad,1
PICO DE WIDIA DE ARENAD MARSIGLIONE DE 6 MM,1000,unidad,1
BOMBA DE VACIO MODELO S-90 MARCA REGISTRADA MINTMASPRES N` DE SERIE 9491,1000,unidad,1
PC/INTERFACE-EB+SB M/V,1000,unidad,1
CABLE MALETA GEN .3,1000,unidad,1
"CA EST RED 1X1 , 6",1000,unidad,1
"CA EST RECT 100 X 20 X1 ,6",1000,unidad,1
PLANCHUELAS 5X1 /4,1000,unidad,1
TF MB G330 NEUM MULT C/PL EJE 450,1000,unidad,1
EJE PROLONGADOR MB G330 C/PLACNEW 2019 (207MM),1000,unidad,1
ALBAMIX 4570111 ESM PUBLANCO A X 4L,1000,unidad,1
INTERTUF 262 NEGRO A X20L,1000,unidad,1
INTERTUF 262 PARTE B X 4L,1000,unidad,1
MM DPI 55811-G/23,1000,unidad,1
NN IC04196040R,1000,unidad,1
"DISCOPARADESBASTEXPERTOOLS 178X6 4X22 , 2 -A46-BF",1000,unidad,1
"DISCODECORTEXPERTTOOLS 178X1 , 6X22 , 2-A46-BF",1000,unidad,1
HOJA AL AGUA WA 70 080,1000,unidad,1
NETCOLOR FTS VERDE FORESTA X 01,1000,unidad,1
FRATACHO LIJADOR MEDIANO,1000,unidad,1
REGULADOR C/MANGUERA 1.5,1000,unidad,1
MECHA 6 NEIKE,1000,unidad,1
TACOS PH 6,1000,unidad,1
DURLOCK 8 X 1 14,1000,unidad,1
UN 90/3082 REFLECTIVO,1000,unidad,1
UN 90/3077 REFLECTIVO,1000,unidad,1
CLASE 3 REFLECTIVO,1000,unidad,1
CLASE 9 REFLECTIVO,1000,unidad,1
CIRCULO 80,1000,unidad,1
NUMEROS 0 AL 9,1000,unidad,1
VIRUTA FINA X 0 330,1000,unidad,1
REPARACION DE CILINDRO,1000,unidad,1
ALAMBRE MIG 70S6 DE 1.20 MM KG MARCA RMB COL MK24L1010,1000,unidad,1
O'RING 219,1000,unidad,1
O'RING 222,1000,unidad,1
"CANO NL1' (33,7)",1000,unidad,1
"ADAP 1.1/16 JIC X 1""",1000,unidad,1
YUMA 793/0,1000,unidad,1
CINTA DOBLE FAZ,1000,unidad,1
FALON 0.40 X 1.90,1000,unidad,1
102 ILUMINA PATENTES,1000,unidad,1
ESMALTE A POLIU AMARILLO,1000,unidad,1
TAPON [ACERP 1/4 NPT,1000,unidad,1
TOBERAS 250 MIG,1000,unidad,1
PAR GUANTE DESCARNE MOD AMERICANO PRIMER LARG,1000,unidad,1
BARBIJO 3 CAPAS X 50 UNID LIBUS,1000,unidad,1
CORREAS B-57 OPTIBELT,1000,unidad,1
PLANCHUELAS 3X1 /4,1000,unidad,1
ARRANCA MOTORES,1000,unidad,1
"BARRERO WEBER 64 X 47,5",1000,unidad,1
BAJO PARAGOLPE WEBER 200 X 38,1000,unidad,1
BOMB3,1000,unidad,1
GRASA RULEMAN,1000,unidad,1
"CHAPA 430 1,50 1250 X 2500 VY C1A",1000,unidad,1
UPN X 6MTS 80,1000,unidad,1
ALARGUE ROSCA GAS 1/4 X1/4X3,1000,unidad,1
ALBAMIX 4570111 ESM PU BLANCO A X 4L,1000,unidad,1
ALBAMIX 4570100 ESM PU AZUL X4L,1000,unidad,1
ALBAMIX 4570100 ESM PU NEGRO X4L,1000,unidad,1
ALBAMIX 4570100 ESM PU BERMELLON X4L,1000,unidad,1
ALBAMIX 4590020 CONV FDO EPO X800,1000,unidad,1
ESMALTE A POLIU NARANJA AGUILA 0100 X 03,1000,unidad,1
BUL EXAGONAL A8 8 Z PF 20 150,1000,unidad,1
TUER AUTOF BA ACER TOZA 20 150,1000,unidad,1
"CASQUETE TORIESFERICO 2000 6,3",1000,unidad,1
TOPROL,1000,unidad,1
PERNO SUSP NEUM 0 30 X 210 MM ROSCA 1¨ 1/8,1000,unidad,1
TUERCA AUTOF 1¨ 1/8 P/PERNO S /NEUM TORMECAN 3011,1000,unidad,1
BUJE SUSP NEUM 30X68 X 104 3362,1000,unidad,1
BOLSAS CEMENTO DE ALBANILERIA 40KG,1000,unidad,1
HIERRO ALETADO 12MM,1000,unidad,1
"CUÑAS 3Ẍ2 CM/12CM X 4 ,80 GUAYUBIRA",1000,unidad,1
GLASURIT COLOR 22 MUESTRA X 01,1000,unidad,1
GLASURIT COLOR ROJO MUEST 22 X LT,1000,unidad,1
GLASURIT CAT RAP 0028 X 01,1000,unidad,1
"SW ENDURECEDOR PARA PRIMER HS X 0,900",1000,unidad,1
LAMINAS MASILLAR DURAS 12X18,1000,unidad,1
ESPATULA ENDUIR X 10,1000,unidad,1
AISI 430 PVC DE 1.5 X 1250 X 2000,1000,unidad,1
CINTA PAPEL MULTIUSO 18X40,1000,unidad,1
HOJAS LIJA AL AGUAN 80,1000,unidad,1
"ALBALATEX MATE OSCURA TORMENTA BASE F-8,7L",1000,unidad,1
FRATACHO LIJADOR GRUESO,1000,unidad,1
PINCEL PG S2024 V 1 Nº15,1000,unidad,1
BULON G5 HEX USS5/8X3/,1000,unidad,1
TUERCA AUTOFRENANTE 5/8 USS,1000,unidad,1
MANG 3/4 R2 X 2500MM HG 1.5/16 JIC X MF 3/4 NPT,1000,unidad,1
MANGERA,1000,unidad,1
JUEGO DE ACOPLE RAPIDO M X H,1000,unidad,1
PERNO REY SOLO 2¨,1000,unidad,1
PLATOS AGUJEROS,1000,unidad,1
CANO NEGRO BISELADO 1X2 .90MM,1000,unidad,1
LAMPARA LED W ALIC,1000,unidad,1
FICHA KALOP X6+T,1000,unidad,1
TERMINAL DE COBRE HEMBRA LCT DJ436,1000,unidad,1
PUNTERA ROTULADA,1000,unidad,1
PERNO TENSOR 3/4 X 6¨1/2 HELV /165MM /3950,1000,unidad,1
TUERCA AUTOF 3/4 SAE 2991,1000,unidad,1
BLUE PRESS 19MM RIEGO REF 5BAR AZUL,1000,unidad,1
CORREA EVER WEAR B-066,1000,unidad,1
CORREA EVER WEAR B-078,1000,unidad,1
ABRAZADERA TIPO AMERICANA 90/105 ART 3009,1000,unidad,1
85 MTS CABLE TIPO TALLER 2X2 5MM,1000,unidad,1
3BOLSA DE PRECINTOS SYBYD ALT5 NEGRO,1000,unidad,1
3 BOLSA DE PRECINTOS SYBYD ALT 3,1000,unidad,1
REM REPAR AL 4.8X5,1000,unidad,1
FARO RR 650 ELECTRONICO 6 LED C/ REFLECTOR,1000,unidad,1
SOPORTE DE SALIDA ANGULO,1000,unidad,1
TUERCA FIJACION TUBO 5/16 ',1000,unidad,1
TAPON DE NIPLE PLASTICO 5/16,1000,unidad,1
